city,population,lat,lon,region_name,region_name_ao,region_iso_code,federal_district,okato,oktmo,kladr_id,fias_id
Данков,18.7,53.2577411,39.1456184,Липецкая область,,RU-LIP,Центральный,42209501000,42609101001,4800400100000,ad0cefe8-456d-4cac-bee3-c3e910187f4a
Елец,102.3,52.6152411,38.5289342,Липецкая область,,RU-LIP,Центральный,42415000000,42715000001,4800000200000,8261b161-ceac-4fa2-9fe8-593cb2a28210
Задонск,9.5,52.4004179,38.9205032,Липецкая область,,RU-LIP,Центральный,42224501000,42624101001,4800900100000,4c035f08-697c-4ad0-9c8e-7b7a8a385974
Лебедянь,19.2,53.0156117,39.143536,Липецкая область,,RU-LIP,Центральный,42233501000,42633101001,4801200100000,d8a96228-5392-4c32-98cb-6a7ac20db942
Липецк,508.6,52.610249,39.5947883,Липецкая область,,RU-LIP,Центральный,42401000000,42701000001,4800000100000,eacb5f15-1a2e-432e-904a-ca56bd635f1b
Усмань,19.6,52.0442648,39.726401,Липецкая область,,RU-LIP,Центральный,42248501000,42648101001,4801600100000,1b3ce1ae-6edd-464b-ab82-79237510cd5c
Чаплыгин,11.8,53.24048,39.9670973,Липецкая область,,RU-LIP,Центральный,42256501000,42656101001,4801800100000,4aed94c2-977d-41cc-bc72-312026ec4117
Магадан,92.1,59.5681332,150.8084956,Магаданская область,,RU-MAG,Дальневосточный,44401000000,44701000001,4900000100000,cb8ae35a-93df-4133-b377-50f3698c8b5e
Сусуман,4.4,62.7805882,148.1540281,Магаданская область,,RU-MAG,Дальневосточный,44213501000,44713000001,4900600100000,b617d714-cbce-4abe-bf0d-668be5e3d670
Москва,12655.1,55.7540471,37.620405,Москва,,RU-MOW,Центральный,45000000000,45000000,7700000000000,0c5b2444-70a0-4932-980c-b4dc0d3f02b5
Апрелевка,30.7,55.5276918,37.065143,Московская область,,RU-MOS,Центральный,46450506000,46750000006,5004800300000,17b4ba8a-4300-44e4-bbf7-5f0a8118ddf5
Балашиха,507.4,55.796389,37.938283,Московская область,,RU-MOS,Центральный,46404000000,46704000001,5000003600000,27c5bc66-61bf-4a17-b0cd-ca0eb64192d6
Белоозерский,17.898,55.4595766,38.4389742,Московская область,,RU-MOS,Центральный,46410506000,46710000006,5004400200000,76a108ed-a04d-41d0-a556-39865e793886
Бронницы,22.5,55.4255379,38.264145,Московская область,,RU-MOS,Центральный,46405000000,46705000001,5000000200000,582fae29-5955-4dba-9f77-ebf9a8e60827
Верея,5.1,55.343369,36.185694,Московская область,,RU-MOS,Центральный,46450511000,46750000011,5004800200000,abda86de-97b7-4098-9d09-e1835c6e8797
Видное,77.0,55.551725,37.7061984,Московская область,,RU-MOS,Центральный,46407000000,46707000001,5000002500000,9a72b510-9413-41d8-b076-576fbfd78404
Волоколамск,18.4,56.0356499,35.9585112,Московская область,,RU-MOS,Центральный,46408000000,46708000001,5000006600000,ca8fb626-709c-4851-a8d6-cbfd592c3bf8
Воскресенск,92.9,55.3071519,38.7027953,Московская область,,RU-MOS,Центральный,46410000000,46710000001,5004400000000,555e9f1b-627a-4444-b19e-27fb9d67a093
Высоковск,10.4,56.3359513,36.5251837,Московская область,,RU-MOS,Центральный,46437506000,46737000006,5004700200000,a8ad4e79-a4c9-4f2e-ade5-a7fa3ab0da03
Голицыно,17.5,55.6190582,36.9856793,Московская область,,RU-MOS,Центральный,46455506000,46755000006,5004200200000,963efb34-c804-43b4-9298-8e145d188ed0
Дедовск,30.5,55.8703276,37.1245043,Московская область,,RU-MOS,Центральный,46433506000,46733000006,5004600200000,05b3833e-37b3-470e-bf21-78adf1eec36f
Дзержинский,56.4,55.6240869,37.8440276,Московская область,,RU-MOS,Центральный,46411000000,46711000001,5000002300000,6fa8b59c-cda7-4c98-8b41-e0bcb2867e16
Дмитров,68.8,56.3477457,37.526672,Московская область,,RU-MOS,Центральный,46415000000,46715000001,5004500000000,0d8a246f-6446-403e-91c6-3aec9cdbfc32
Долгопрудный,116.0,55.9385999,37.5101021,Московская область,,RU-MOS,Центральный,46416000000,46716000001,5000002900000,dcf522ad-e032-4db9-9dbb-e30d2cddfadb
Домодедово,137.2,55.4363283,37.7664984,Московская область,,RU-MOS,Центральный,46409000000,46709000001,5000000100000,d177d438-ea69-4169-854c-d4512d7c8ebe
Дрезна,11.3,55.7443143,38.8498479,Московская область,,RU-MOS,Центральный,46457506000,46757000006,5000100100000,70643e37-137c-4e66-a06e-22feb7784740
Дубна,75.0,56.741786,37.1757223,Московская область,,RU-MOS,Центральный,46418000000,46718000001,5000000300000,c86ad06c-c721-4a7e-aa06-f622eed83b6f
Егорьевск,72.8,55.3830113,39.0358317,Московская область,,RU-MOS,Центральный,46422000000,46722000001,5000003900000,17a3426e-add6-4b2e-b4b1-6f36da02b6ab
Жуковский,107.6,55.599803,38.1224298,Московская область,,RU-MOS,Центральный,46425000000,46725000001,5000000500000,fd91f393-4820-437f-a50c-907e9856c374
Зарайск,22.8,54.762456,38.8850978,Московская область,,RU-MOS,Центральный,46429000000,46729000001,5000004600000,98e62df9-591a-45af-876e-471060d057aa
Звенигород,22.3,55.7297089,36.8554029,Московская область,,RU-MOS,Центральный,46455511000,46755000011,5004200400000,4bae8c68-e107-4352-9d4b-f937f90469ac
Ивантеевка,81.3,55.9741665,37.9207539,Московская область,,RU-MOS,Центральный,46432000000,46732000001,5000000700000,e12cf909-779a-4352-af51-7a2a07668f60
Истра,33.6,55.9062267,36.8601454,Московская область,,RU-MOS,Центральный,46433000000,46733000001,5004600000000,f05b2b62-f54c-4b44-aff2-6bc3e55a640c
Кашира,47.4,54.853337,38.1904392,Московская область,,RU-MOS,Центральный,46435000000,46735000001,5000003800000,45b3f9ac-43cd-4bd0-90af-74cf64ea67f7
Клин,79.7,56.3425605,36.7240032,Московская область,,RU-MOS,Центральный,46437000000,46737000001,5004700000000,2365151a-7a78-4af5-a8fb-a4faff856df5
Коломна,140.1,55.102814,38.7531002,Московская область,,RU-MOS,Центральный,46438000000,46738000001,5000002700000,b367fb03-29f9-4dac-8d85-01595cfb6ad9
Королев,225.9,55.9161773,37.8545415,Московская область,,RU-MOS,Центральный,46434000000,46734000001,5000000900000,819d6910-b4d1-474f-ad10-c1fa944dfca4
Котельники,49.0,55.6597925,37.8631156,Московская область,,RU-MOS,Центральный,46444000000,46739000001,5000003200000,67488a01-ccb7-4638-bcad-117db0fbe9a3
Красноармейск,26.3,56.105426,38.140838,Московская область,,RU-MOS,Центральный,46443000000,46743000001,5000001000000,bc5d23ce-e886-4dc7-976c-6b8be6d501d2
Красногорск,175.6,55.8317203,37.3295266,Московская область,,RU-MOS,Центральный,46439000000,46744000001,5000004900000,63fcf18a-365e-451f-baee-8d09ac50b773
Краснозаводск,12.8,56.4409979,38.2320307,Московская область,,RU-MOS,Центральный,46428506000,46728000006,5004100300000,6bec0be0-e5a7-4bf1-907a-9a1dadedc867
Краснознаменск,43.2,55.5978959,37.0393709,Московская область,,RU-MOS,Центральный,46505000000,46706000001,5000001100000,6e8a99b2-e6bd-4169-acb3-f7e6cd53be3b
Кубинка,20.1,55.5754955,36.6951995,Московская область,,RU-MOS,Центральный,46455516000,46755000016,5004200300000,50341359-842b-4ba1-b7f2-398a7b72f829
Куровское,20.6,55.5792277,38.9207723,Московская область,,RU-MOS,Центральный,46457511000,46757000011,5000100200000,9eb64ec8-9b97-465c-8c4d-ae667862dd62
Ликино-Дулево,28.8,55.7078257,38.9578093,Московская область,,RU-MOS,Центральный,46457516000,46757000016,5000100300000,4ae832d1-e532-45a2-b8a7-8f29aa0149e9
Лобня,90.2,56.0328881,37.4614035,Московская область,,RU-MOS,Центральный,46440000000,46740000001,5000001200000,67c493d4-d141-407e-868b-dafc289503f3
Лосино-Петровский,25.4,55.8713214,38.200599,Московская область,,RU-MOS,Центральный,46442000000,46742000001,5000003100000,96c869d9-51a8-4db6-8011-9fc459c9a78c
Луховицы,30.4,54.9652077,39.0260266,Московская область,,RU-MOS,Центральный,46447000000,46747000001,5000004800000,7c6d9ebf-8b6a-4435-a174-eb8018f7c598
Лыткарино,59.2,55.5778163,37.9033507,Московская область,,RU-MOS,Центральный,46441000000,46741000001,5000001300000,bba16a72-09e1-4f3f-93af-df5ecab6714b
Люберцы,205.3,55.7003989,37.9606238,Московская область,,RU-MOS,Центральный,46448000000,46748000001,5000005000000,427b4e19-f221-4abc-8904-81f7409c1ce3
Можайск,30.1,55.5069259,36.024043,Московская область,,RU-MOS,Центральный,46445000000,46745000001,5000005600000,4f86a11c-4258-4859-a227-a79c9ef400ff
Мытищи,235.5,55.9105782,37.7363579,Московская область,,RU-MOS,Центральный,46446000000,46746000001,5000004400000,5f290be7-14ff-4ccd-8bc8-2871a9ca9d5f
Наро-Фоминск,64.9,55.386185,36.734484,Московская область,,RU-MOS,Центральный,46450000000,46750000001,5004800000000,08c78435-6ed8-4d7f-a7ed-3f73e2fa6359
Ногинск,104.0,55.8686133,38.4622104,Московская область,,RU-MOS,Центральный,46451000000,46751000001,5004300000000,40ae04e3-9a69-44ea-8bd7-6c6f08e1a4ca
Одинцово,135.5,55.6789455,37.263686,Московская область,,RU-MOS,Центральный,46455000000,46755000001,5004200000000,6ae8ad9e-aa6c-4849-92d8-8e637059c9b0
Озеры,24.7,54.8541006,38.5599196,Московская область,,RU-MOS,Центральный,46456000000,46756000001,5000004000000,e778b800-b432-4150-82fd-d415911fb700
Орехово-Зуево,118.3,55.8151421,38.9869822,Московская область,,RU-MOS,Центральный,46457000000,46757000001,5000100000000,0f2f2d09-8e7a-4356-bd4d-0b055d802e7b
Павловский Посад,63.6,55.7807244,38.6596983,Московская область,,RU-MOS,Центральный,46459000000,46759000001,5000004700000,bb464d94-30bf-4cf8-a320-905733fa67e2
Пересвет,13.4,56.4158326,38.1733534,Московская область,,RU-MOS,Центральный,46428511000,46728000011,5004100200000,ea80b93f-7a37-455e-a42c-33f13ab8bc06
Подольск,308.1,55.4389322,37.5703482,Московская область,,RU-MOS,Центральный,46460000000,46760000001,5000002400000,b22cf685-e391-42c8-aab5-a9aadb9193d4
Протвино,35.4,54.8705984,37.2182749,Московская область,,RU-MOS,Центральный,46467000000,46767000001,5000001400000,9990bc45-c7c1-407e-bdd2-5526e4f742d2
Пушкино,107.6,56.0103638,37.8471403,Московская область,,RU-MOS,Центральный,46458000000,46758000001,5000006700000,7f22cfa4-34fa-4fa0-bcb0-620cd8402cfa
Пущино,20.7,54.8324412,37.6210346,Московская область,,RU-MOS,Центральный,46462000000,46762000001,5000001500000,49579edb-77cd-4967-9ef2-5530c4076067
Раменское,121.9,55.5495132,38.2728914,Московская область,,RU-MOS,Центральный,46468000000,46768000001,5000006300000,a54506e0-5641-4d8c-b543-7bcce2c9887f
Реутов,108.1,55.7582621,37.8618553,Московская область,,RU-MOS,Центральный,46464000000,46764000001,5000001600000,e0504cf6-4d81-401c-b18b-434457aaaa21
Рошаль,20.0,55.6632776,39.8656147,Московская область,,RU-MOS,Центральный,46486506000,46786000006,5004900200000,377ca4f0-3268-42b4-bf68-af98c3682503
Руза,12.7,55.7014744,36.1959206,Московская область,,RU-MOS,Центральный,46466000000,46766000001,5000004500000,9e6c2327-d7ee-49b1-b36c-0bfc0eb5f145
Сергиев Посад,100.3,56.3062548,38.1502661,Московская область,,RU-MOS,Центральный,46428000000,46728000001,5004100000000,7baaac39-aa31-4712-893d-51ef80124a86
Серпухов,126.3,54.9226466,37.4033859,Московская область,,RU-MOS,Центральный,46470000000,46770000001,5000002800000,efc02a6a-273b-4a49-aef9-a5606ef8591c
Солнечногорск,50.2,56.185102,36.977631,Московская область,,RU-MOS,Центральный,46471000000,46771000001,5000006500000,d4dadcfd-355d-4fe9-963d-48ad122a7778
Старая Купавна,24.2,55.810648,38.175624,Московская область,,RU-MOS,Центральный,46451506000,46751000006,5004300300000,d49d936b-188f-4186-b2db-47e4b36682d6
Ступино,65.9,54.886274,38.078228,Московская область,,RU-MOS,Центральный,46476000000,46776000001,5000005400000,f516f0a9-3882-42fb-ae68-87a433e83e06
Талдом,12.6,56.7308564,37.5276003,Московская область,,RU-MOS,Центральный,46478000361,46778000001,5000005900000,5f2757f9-6cb1-41a6-9610-ee4f73a2f803
Фрязино,59.5,55.9590588,38.0410235,Московская область,,RU-MOS,Центральный,46480000000,46780000001,5000001900000,13696e0e-4c75-49aa-9c83-0a6faf5074ee
Химки,259.6,55.888657,37.4303702,Московская область,,RU-MOS,Центральный,46483000000,46783000001,5000003000000,d76255c8-3173-4db5-a39b-badd3ebdf851
Хотьково,21.3,56.2516982,37.9396017,Московская область,,RU-MOS,Центральный,46428516000,46728000016,5004100100000,6cdcecfe-4d41-426c-bac4-034348f7068b
Черноголовка,21.3,56.0100707,38.3792047,Московская область,,RU-MOS,Центральный,46485000000,46781000001,5000003500000,70c5b1c8-43ec-471f-b3df-fd6f60557332
Чехов,72.3,55.1508011,37.4533252,Московская область,,RU-MOS,Центральный,46484000000,46784000001,5000005300000,7eeb876e-7b67-4ed7-91ec-0588712db96c
Шатура,32.0,55.5777427,39.5445712,Московская область,,RU-MOS,Центральный,46486000000,46786000001,5004900000000,cd6486b7-fd7a-4da8-b7f3-420d6e16b07b
Щелково,126.1,55.9233801,37.9783707,Московская область,,RU-MOS,Центральный,46488000000,46788000001,5000006200000,c38a33c1-8f16-4454-bbf4-656d6b8b1739
Электрогорск,22.7,55.8780241,38.7806752,Московская область,,RU-MOS,Центральный,46491000000,46791000001,5000003300000,091e36e6-fab6-477b-8b07-9151cbeb9cd5
